0.250000	0.000000
1.250000	0.000000
2.250000	0.000000
3.250000	0.000000
4.250000	0.000000
5.250000	0.000000
6.250000	0.000000
7.250000	0.000000
8.250000	0.000000
9.250000	0.000000
10.250000	0.000000
11.250000	0.000000
12.250000	0.000000
13.250000	0.000000
14.250000	0.000000
15.250000	0.000000
16.250000	0.000000
17.250000	0.000000
18.250000	0.000000
19.250000	0.000000
20.250000	0.000000
21.250000	0.000000
22.250000	0.000000
23.250000	0.000000
24.250000	0.000000
25.250000	0.000000
26.250000	0.000000
27.250000	0.000000
28.250000	1447.475137
29.250000	1451.939780
30.250000	1457.530331
31.250000	1761.453563
32.250000	1766.857925
33.250000	1773.192258
34.250000	1779.275090
35.250000	2082.828868
36.250000	2089.809502
37.250000	2096.694605
38.250000	2103.709358
39.250000	2412.014373
40.250000	2420.187203
41.250000	2428.032496
42.250000	2435.940178
43.250000	2749.144602
44.250000	2758.268849
45.250000	2768.217789
46.250000	3085.886855
47.250000	3095.859190
48.250000	3105.743792
49.250000	3427.287739
50.250000	3438.160801
51.250000	3449.044586
52.250000	3774.900130
53.250000	3786.317138
54.250000	3798.786943
55.250000	3810.952607
56.250000	4140.672309
57.250000	4473.610843
58.250000	4490.615477
59.250000	4503.812493
60.250000	4840.208688
61.250000	5178.642242
62.250000	5194.738350
63.250000	5535.931599
64.250000	5878.910705
65.250000	6224.316120
66.250000	6572.421766
67.250000	6923.028782
68.250000	7273.628000
69.250000	7626.511204
70.250000	7982.336392
71.250000	8673.661923
72.250000	9369.007582
73.250000	10068.256391
74.250000	10434.900052
75.250000	11816.105467
76.250000	12866.809379
77.250000	13583.041377
78.250000	14985.781381
79.250000	16395.571231
80.250000	13703.684207
81.250000	13743.417577
82.250000	14815.042921
83.250000	14858.091629
84.250000	15940.978985
85.250000	17026.988667
86.250000	18122.834210
87.250000	19223.230179
88.250000	19982.877413
89.250000	23551.802526
90.250000	29258.155771
91.250000	29343.029796
92.250000	28714.375954
93.250000	36261.357056
94.250000	36008.247891
95.250000	42541.214110
96.250000	55210.062408
97.250000	71177.764910
98.250000	146718.898111
99.250000	1104230.804474
100.250000	1040896.827764
101.250000	1074434.584213
102.250000	1007878.995514
103.250000	978821.186191
104.250000	1042657.251925
105.250000	977834.590842
106.250000	973050.200909
107.250000	982836.422515
108.250000	978278.383137
109.250000	991744.988975
110.250000	1014981.751505
111.250000	968991.485985
112.250000	967348.036435
113.250000	973661.987565
114.250000	972579.155773
115.250000	972265.498061
116.250000	971487.837261
117.250000	971003.949941
118.250000	969279.076228
119.250000	970149.688352
120.250000	969605.633638
121.250000	969082.205962
122.250000	968350.636260
123.250000	978147.216227
124.250000	964051.602690
125.250000	961321.315841
126.250000	965156.393115
127.250000	961321.315841
128.250000	968037.792517
129.250000	965645.282199
130.250000	967888.911310
131.250000	965263.209201
132.250000	968838.620718
133.250000	965163.076431
134.250000	967292.566663
135.250000	968507.510933
136.250000	966121.013259
137.250000	969879.697379
138.250000	966608.326071
139.250000	969034.097002
140.250000	967679.746705
141.250000	967880.963661
142.250000	969064.916683
143.250000	967122.340954
144.250000	968777.014499
145.250000	968716.917291
146.250000	970092.946450
147.250000	969095.983966
148.250000	965937.436515
149.250000	967910.994718
