0.250000	0.000000
1.250000	0.000000
2.250000	0.000000
3.250000	0.000000
4.250000	0.000000
5.250000	0.000000
6.250000	0.000000
7.250000	0.000000
8.250000	0.000000
9.250000	0.000000
10.250000	0.000000
11.250000	0.000000
12.250000	0.000000
13.250000	0.000000
14.250000	0.000000
15.250000	0.000000
16.250000	0.000000
17.250000	0.000000
18.250000	0.000000
19.250000	0.000000
20.250000	0.000000
21.250000	0.000000
22.250000	0.000000
23.250000	0.000000
24.250000	0.000000
25.250000	0.000000
26.250000	0.000000
27.250000	0.000000
28.250000	0.000000
29.250000	0.000000
30.250000	0.000000
31.250000	0.000000
32.250000	0.000000
33.250000	0.000000
34.250000	0.000000
35.250000	0.000000
36.250000	0.000000
37.250000	0.000000
38.250000	0.000000
39.250000	0.000000
40.250000	0.000000
41.250000	0.000000
42.250000	0.000000
43.250000	0.000000
44.250000	0.000000
45.250000	0.000000
46.250000	0.000000
47.250000	0.000000
48.250000	0.000000
49.250000	0.000000
50.250000	0.000000
51.250000	242.216607
52.250000	247.178404
53.250000	252.247431
54.250000	257.194606
55.250000	262.468343
56.250000	267.288792
57.250000	327.425968
58.250000	333.385973
59.250000	339.468805
60.250000	345.674463
61.250000	352.008797
62.250000	357.787487
63.250000	363.548630
64.250000	370.228048
65.250000	439.002065
66.250000	445.866696
67.250000	452.724504
68.250000	459.821141
69.250000	466.979192
70.250000	542.097290
71.250000	481.111053
72.250000	558.286981
73.250000	566.997908
74.250000	574.203724
75.250000	582.181592
76.250000	663.999579
77.250000	673.009773
78.250000	681.686582
79.250000	767.479855
80.250000	777.159746
81.250000	787.375784
82.250000	798.264443
83.250000	888.835274
84.250000	981.745656
85.250000	993.712458
86.250000	1005.527189
87.250000	1017.938505
88.250000	1030.759243
89.250000	1129.619882
90.250000	1142.140377
91.250000	1244.081424
92.250000	1259.557552
93.250000	1366.604669
94.250000	1380.305662
95.250000	1488.812074
96.250000	1598.749510
97.250000	1615.487046
98.250000	1729.360776
99.250000	1746.556474
100.250000	1864.664791
101.250000	1980.663614
102.250000	2101.764606
103.250000	2224.881512
104.250000	2350.966722
105.250000	2474.706533
106.250000	2605.138433
107.250000	2839.000895
108.250000	3079.065116
109.250000	3322.842398
110.250000	3574.535161
111.250000	3933.743924
112.250000	4299.953794
113.250000	4560.991112
114.250000	5391.167026
115.250000	6228.312853
116.250000	7315.806199
117.250000	7961.072801
118.250000	10587.827708
119.250000	11263.252092
120.250000	16681.174805
121.250000	20520.861968
122.250000	39223.421242
123.250000	126617.887035
124.250000	154126.060840
125.250000	119888.964924
126.250000	147713.783268
127.250000	147415.299492
128.250000	112643.160031
129.250000	131923.044379
130.250000	102746.252332
131.250000	98692.249653
132.250000	87471.592981
133.250000	84238.361223
134.250000	77864.649194
135.250000	73911.334928
136.250000	74116.649997
137.250000	76445.725348
138.250000	78414.428009
139.250000	75166.332306
140.250000	73197.054506
141.250000	73576.090962
142.250000	68126.998610
143.250000	68340.615185
144.250000	69498.817552
145.250000	72739.781525
146.250000	71711.751758
147.250000	75674.928205
148.250000	71424.704486
149.250000	67406.377030
